Nú;Nú
skal;skal
upp;upp
hefja;hefja
it;hið
þriðja;þriðja
kvæði;kvæði
,;,
þat;það
er;er
ort;ort
er;er
eftir;eftir
inum;hinum
smærum;smærum
háttum;háttum
,;,
ok;og
eru;eru
þeir;þeir
hættir;hættir
þó;þó
margir;margir
áðr;áður
í;í
lofkvæðum;lofkvæðum
.;.
Hér;Hér
hefr;hefur
upp;upp
tögdrápulag;tögdrápulag
:;:
Hér;Hér
er;er
í;í
öðru;öðru
ok;og
fjórða;fjórða
vísuorði;vísuorði
fjórar;fjórar
samstöfur;samstöfur
ok;og
tvær;tvær
aðalhendingar;aðalhendingar
ok;og
svá;svo
settr;settur
höfuðstafr;höfuðstafur
sem;sem
í;í
dróttkvæðu;dróttkvæðu
,;,
en;en
í;í
fyrsta;fyrsta
ok;og
þriðja;þriðja
vísuorði;vísuorði
eru;eru
ok;og
fjórar;fjórar
réttar;réttar
samstöfur;samstöfur
ok;og
in;hin
fimmta;fimmta
afkleyfissamstafa;afkleyfissamstafa
,;,
þat;það
er;er
:;:
ek;ég
eða;eða
af;af
eða;eða
en;en
eða;eða
er;er
eða;eða
þvílikt;þvílíkt
.;.
Þar;Þar
eru;eru
ok;og
skothendingar;skothendingar
ok;og
ein;ein
hljóðfylling;hljóðfylling
við;við
höfuðstafinn;höfuðstafinn
.;.
Þetta;Þetta
er;er
annat;annað
töglag;töglag
:;:
Svá;Svo
ferr;fer
hér;hér
annat;annað
ok;og
fjórða;fjórða
vísuorð;vísuorð
sem;sem
í;í
fyrra;fyrra
hætti;hætti
,;,
en;en
it;hið
fyrsta;fyrsta
ok;og
þriðja;þriðja
vísuorð;vísuorð
er;er
hér;hér
hendingalaust;hendingalaust
,;,
en;en
tveir;tveir
hljóðfyllendr;hljóðfyllendur
við;við
höfuðstaf;höfuðstaf
sem;sem
í;í
dróttkvæðu;dróttkvæðu
.;.
Þessi;Þessi
er;er
inn;hinn
þriði;þriðji
háttr;háttur
,;,
er;er
vér;vér
köllum;köllum
hagmælt;hagmælt
:;:
Í;Í
þessum;þessum
hætti;hætti
eru;eru
