Nær;Nær
miðri;miðri
veröldinni;veröldinni
var;var
gert;gert
þat;það
hús;hús
ok;og
herbergi;herbergi
,;,
er;er
ágætast;ágætast
hefir;hefur
verit;verið
,;,
er;er
kallat;kallað
Trjóa;Trjóa
,;,
þar;þar
sem;sem
vér;vér
köllum;köllum
Tyrkland;Tyrkland
.;.
Þessi;Þessi
staðr;staður
var;var
miklu;miklu
meiri;meiri
gerr;gerður
en;en
aðrir;aðrir
ok;og
með;með
meira;meira
hagleik;hagleik
á;á
marga;marga
lund;lund
með;með
kostnaði;kostnaði
ok;og
föngum;föngum
,;,
en;en
þar;þar
váru;voru
til;til
.;.
Þar;Þar
váru;váru
tólf;tólf
konungdómar;konungdómar
ok;og
einn;einn
yfirkonungr;yfirkonungur
,;,
ok;og
lágu;lágu
mörg;mörg
þjóðlönd;þjóðlönd
til;til
hvers;hvers
konungdómsins;konungdómsins
.;.
Þar;Þar
váru;váru
í;í
borginni;borginni
tólf;tólf
höfðingjar;höfðingjar
.;.
Þessir;Þessir
höfðingjar;höfðingjar
hafa;hafa
verit;verið
um;um
fram;fram
aðra;aðura
menn;menn
,;,
þá;þá
er;er
verit;verið
hafa;hafa
í;í
veröldu;veröldu
,;,
um;um
alla;alla
manndómliga;manndómlega
hluti;hluti
.;.
Einn;Einn
konungr;konungur
í;í
Trjóu;turjóu
er;er
nefndr;nefndur
Múnón;Múnón
eða;eða
Mennón;Mennón
.;.
Hann;Hann
átti;átti
dóttur;dóttur
höfuðkonungsins;höfuðkonungsins
Príamí;Príamí
.;.
Sú;Sú
hét;hét
Tróan;Tróan
.;.
Þau;Þau
áttu;áttu
son;son
.;.
Hann;Hann
hét;hét
Trór;Trór
,;,
er;er
vér;vér
köllum;köllum
Þór;Þór
.;.
Hann;Hann
var;var
at;að
uppfæðslu;uppfæðslu
í;í
Trakíá;Trakíá
með;með
hertoga;hertoga
þeim;þeim
,;,
er;er
nefndr;nefndur
er;er
Lóríkús;Lóríkús
,;,
en;en
er;er
hann;hann
var;var
tíu;tíu
vetra;vetra
,;,
þá;þá
tók;tók
hann;hann
við;við
vápnum;vopnum
föður;föður
síns;síns
.;.
Svá;Svo
var;var
hann;hann
fagr;fagur
álitum;álitum
,;,
er;er
hann;hann
kom;kom
með;með
öðrum;öðrum
mönnum;mönnum
,;,
sem;sem
þá;þá
er;er
fílsbein;fílsbein
er;er
grafit;grafið
í;í
eik;eik
.;.
Hár;Hár
hans;hans
er;er
fegra;fegra
en;en
gull;gull
.;.
Þá;Þá
er;er
hann;hann
var;var
tólf;tólf
vetra;vetra
,;,
þá;þá
hafði;hafði
hann;hann
fullt;fullt
afl;afl
.;.
Þá;Þá
lyfti;lyfti
hann;hann
af;af
jörðu;jörðu
tíu;tíu
bjarnarstökkum;bjarnarstökkum
öllum;öllum
senn;senn
,;,
ok;og
þá;þá
drap;durap
hann;hann
Lóríkúm;Lóríkúm
hertoga;hertoga
,;,
fóstra;fóstra
sinn;sinn
,;,
ok;og
konu;konu
hans;hans
,;,
Lórá;Lórá
eða;eða
Glórá;Glórá
,;,
ok;og
eignaði;eignaði
sér;sér
ríkit;ríkið
Trakíá;Trakíá
.;.
Þat;Það
köllum;köllum
vér;vér
Þrúðheim;Þrúðheim
.;.
Þá;Þá
fór;fór
hann;hann
víða;víða
um;um
lönd;lönd
ok;og
kannaði;kannaði
allar;allar
heimshálfur;heimsálfur
ok;og
sigraði;siguraði
einn;einn
saman;saman
alla;alla
berserki;berserki
ok;og
alla;alla
risa;risa
ok;og
einn;einn
inn;inn
mesta;mesta
dreka;dureka
ok;og
mörg;mörg
dýr;dýr
.;.
Í;Í
norðrhálfu;norðurhálfu
heims;heims
fann;fann
hann;hann
spákonu;spákonu
þá;þá
,;,
er;er
Síbíl;Síbíl
hét;hét
,;,
er;er
vér;vér
köllum;köllum
Sif;Sif
,;,
ok;og
fekk;fekk
hennar;hennar
.;.
Engi;Enginn
kann;kann
at;að
segja;segja
ætt;ætt
Sifjar;Sifjar
.;.
Hon;Hon
var;var
allra;allra
kvinna;kvinna
fegrst;fegurst
.;.
Hár;Hár
hennar;hennar
var;var
sem;sem
gull;gull
.;.
Þeira;Þeira
sonr;sonur
var;var
Lóriði;Lóriði
,;,
er;er
líkr;líkur
var;var
feðr;föður
sínum;sínum
.;.
Hans;Hans
sonr;sonur
var;var
Einriði;Einriði
,;,
hans;hans
sonr;sonur
Vingeþórr;Vingeþórr
,;,
hans;hans
sonr;sonur
Vingener;Vingener
,;,
hans;hans
