Veröldin;Veröldin
var;var
greind;greind
í;í
þrjár;þrjár
hálfur;álfur
,;,
frá;frá
suðri;suðri
í;í
vestr;vestur
ok;ok
inn;inn
at;að
sá;sá
hlutr;hlutur
var;var
kallaðr;kallaður
Affríká;Afríka
.;.
Inn;Hinn
syðri;syðri
hlutr;hlutur
þeirar;þeirar
deilðar;deildar
er;er
heitr;heitur
,;,
svá;svo
at;at
þar;þar
brennr;brennur
,;,
af;af
sólu;sólu
.;.
Annarr;Annar
hlutr;hlutr
frá;frá
vestri;vestri
til;til
norðrs;norðurs
ok;og
inn;inn
til;til
er;er
sá;sá
kallaðr;kallaður
Evrópá;Evrópa
eða;eða
Énéá;Énéá
.;.
Inn;Inn
nyrðri;nyrðri
hluti;hluti
er;er
þar;þar
svá;svo
kaldr;kaldur
,;,
at;að
eigi;eigi
vex;vex
gras;gras
á;á
ok;og
eigi;eigi
má;má
byggja;byggja
.;.
Frá;Frá
norðri;norðri
ok;og
um;um
austrhálfur;austurhálfur
allt;allt
til;til
suðrs;suðurs
,;,
þat;það
er;er
kallat;kallað
Asíá;Asía
.;.
Í;Í
þeim;þeim
hluta;hluta
veraldar;veraldar
er;er
öll;öll
fegrð;fegrð
ok;og
prýði;prýði
ok;og
eignir;eignir
jarðar;jarðar
-;-
ávaxtar;ávaxtar
,;,
gull;gull
ok;og
gimsteinar;gimsteinar
.;.
Þar;Þar
er;er
ok;og
mið;mið
veröldin;veröldin
.;.
Ok;Og
svá;svo
sem;sem
þar;þar
er;er
jörðin;jörðin
fegri;fegri
ok;og
betri;betri
öllum;öllum
kostum;kostum
en;en
í;í
öðrum;öðrum
stöðum;stöðum
,;,
svá;svo
var;var
ok;og
mannfólkit;mannfólkið
þar;þar
mest;mest
tignat;tignað
af;af
öllum;öllum
giftunum;giftunum
,;,
spekinni;spekinni
ok;og
aflinu;aflinu
,;,
fegrðinni;fegurðinni
ok;og
alls;alls
konar;konar
kunnustu;kunnustu
.;.
