Nú;Nú
líðr;líður
sumarit;sumarið
,;,
ok;og
tekr;tekur
fast;fast
at;að
óhægjast;óhægjast
fjárhagr;fjárhagur
Þórðar;Þórðar
,;,
ok;og
gengr;gengur
upp;upp
í;í
kostnað;kostnað
allt;allt
þat;það
,;,
er;er
laust;laust
er;er
.;.
Nú;Nú
er;er
liðit;liðið
er;er
nökkut;nokkuð
af;af
vetri;vetri
,;,
þá;þá
kemr;kemr
vestan;vestan
af;af
Orkneyjum;Orkneyjum
skip;skip
þat;það
,;,
er;er
á;á
var;var
sýslumaðr;sýslumaður
konungs;konungs
er;er
Finnr;Finnur
hét;hét
.;.
Þenna;Þenna
sama;sama
dag;dag
gekk;gekk
Bárðr;Bárður
,;,
bróðir;bróðir
Arons;Arons
,;,
á;á
fund;fund
Þórðar;Þórðar
til;til
skemmtanar;skemmtanar
.;.
Þeir;Þeir
Þórðr;Þórður
ok;og
Hrani;Hrani
sátu;sátu
at;að
skáktafli;skáktafli
.;.
Þeir;Þeir
buðu;buðu
Bárði;Bárði
undir;undir
borð;borð
,;,
ok;og
svá;svá
gerir;gerir
hann;hann
.;.
Því;Því
næst;næst
kom;kom
þar;þar
inn;inn
Hallvarðr;Hallvarður
bóndi;bóndi
ok;og
gekk;gekk
snúðigt;snúðugt
.;.
Engar;Engar
váru;voru
kveðjur;kveðjur
af;af
Þórði;Þórði
.;.
Bárðr;Bárður
heilsaði;heilsaði
Hallvarði;Hallvarði
ok;og
spurði;spurði
,;,
hvaðan;hvaðan
hann;hann
kom;kom
at;að
.;.
Hann;Hann
sagðist;sagðist
hafa;hafa
verit;verið
á;á
konungs;konungs
garði;garði
.;.
„;„
Hvat;Hvað
var;var
þar;þar
tíðenda;tíðenda
?“;?“
segir;segir
Bárðr;Bárður
.;.
„;„
Eigi;Eigi
skortir;skortir
tíðendi;tíðindi
frá;frá
frændum;frændum
yðrum;ykkar
á;á
Íslandi;Íslandi
,;,
bardagar;bardagar
stórir;stórir
ok;og
höfðingjalát;höfðingjalát
ok;og
mannafall;mannafall
mikit;mikið
.“;.“
„;„
Hverir;Hverir
hafa;hafa
höfðingjar;höfðingjar
látizt;látist
?“;?“
segir;segir
Bárðr;Bárður
.;.
„;„
Sighvatr;Sighvatur
ok;og
Sturla;Sturla
ok;og
allir;allir
synir;synir
hans;hans
.“;.“
Þá;Þá
lét;lét
Þórðr;Þórður
af;af
taflinu;taflinu
ok;og
svarar;svarar
svá;svá
tíðendum;tíðindum
:;:
„;„
Fleira;Fleira
slátra;slátra
íslendingar;íslendingar
en;en
baulum;baulum
einum;einum
,;,
ef;ef
satt;saðt
er;er
.“;.“
Þórðr;Þórður
gekk;gekk
í;í
konungsgarð;konungsgarð
ok;og
vildi;vildi
heyra;heyra
tíðendin;tíðendin
.;.
En;En
er;er
hann;hann
kom;kom
þar;þar
,;,
[;[
váru;váru
];]
honum;honum
sömu;sömu
tíðendi;tíðendi
flutt;flutt
.;.
Í;Í
þessum;þessum
atburðum;aðburðum
bar;bar
margar;margar
skapraunir;skapraunir
at;að
Þórði;Þórði
,;,
fyrst;fyrst
í;í
mannaláti;mannaláti
ok;og
missi;missi
svá;svo
göfugra;göfugura
frænda;frænda
,;,
ok;og
þar;þar
með;með
var;var
hann;hann
orðinn;orðinn
penningalauss;peningalauss
,;,
svá;svá
at;að
hann;hann
mátti;mátti
eigi;eigi
halda;halda
fylgdarmenn;fylgdarmenn
sína;sína
,;,
ok;og
þar;þar
með;með
var;var
hann;hann
orðinn;orðinn
fyrir;fyrir
fæð;fæð
nökkurri;nokkurri
af;af
konunginum;konunginum
,;,
er;er
flestum;flestum
þykkir;þykkir
þyngst;þyngst
fyrir;fyrir
at;að
verða;verða
.;.
Gengu;Gengu
nú;nú
allir;allir
menn;menn
hans;hans
frá;frá
honum;honum
nema;nema
skósveinn;skósveinn
hans;hans
.;.
Bar;Bar
hann;hann
sik;sig
vel;vel
.;.
