Þá;Þá
er;er
allar;allar
höfnudu;höfnuðu
möttlinum;möttlinum
ok;og
engi;engin
dirfðist;dirfðist
at;að
klæðast;klæðast
hánum;honum
,;,
þá;þá
mælti;mælti
konungr;konungur
‘;„
nú;nú
megum;megum
vær;vér
fá;fá
sveininum;sveininum
möttulinn;möttulinn
,;,
því;því
at;að
eigi;eigi
má;má
hann;hann
hèr;hér
dveljast;dveljast
með;með
oss;oss
,;,
sakir;sakir
engrar;engrar
þeirrar;þeirrar
meyjar;meyjar
,;,
er;er
í;í
váru;voru
valdi;valdi
er;er
.;.
’;“
Þá;Þá
svarar;svarar
sveinninn;sveinninn
‘;„
eigi;eigi
er;er
þat;það
rètt;rétt
,;,
herra;herra
,;,
eðr;eður
sœmiligt;sæmilegt
nè;né
yðvarri;yðar
tign;tign
tilheyriligt;tilheyrilegt
.;.
Ok;Og
aldri;aldrei
skal;skal
ek;ég
fyrr;fyrr
við;við
taka;taka
möttlinum;möttlinum
,;,
enn;en
ek;ég
sè;sé
,;,
at;að
allar;allar
konur;konur
ok;og
meyjar;meyjar
hafa;hafa
hánum;honum
klæðzt;klæðst
,;,
því;því
at;að
þat;það
,;,
sem;sem
konungr;konungur
gefr;gefur
ok;og
játar;játar
,;,
á;á
aldri;aldrei
at;að
ónýtast;óýtast
eðr;eður
ok;og
aptr;aftur
takast;takast
,;,
sakir;sakir
enskis;einskis
manns;manns
vilja;vilja
nè;né
eggjanarorða.;eggjunarorða
’;“
‘;„
Þú;Þú
,;,
sveinn;sveinn
minn;minn
’;“
kvad;kvað
konungr;konungur
,;,
‘;„
þú;þú
mælir;mælir
vitrliga;viturlega
ok;og
þat;það
,;,
sem;sem
satt;satt
er;er
ok;og
rètt;rétt
.;.
Ok;Og
engi;enginn
skal;skal
því;því
valda;valda
,;,
at;að
eigi;eigi
haldist;haldist
þat;það
við;við
þik;þig
,;,
er;er
ek;ég
mælta;mælti
ok;og
hèt;hét
þèr;þér
.;.
Nú;Nú
skal;skal
at;að
vísu;vísu
hver;hver
sem;sem
ein;ein
við;við
taka;taka
möttlinum.;möttlinum
’;“
Enn;En
í;í
því;því
er;er
allar;allar
stóðu;sóðu
kyrrar;kyrrar
,;,
þá;þá
kalladi;kallaði
Kæi;Kæi
ræðismaðr;ræðismaður
á;á
unnostu;unnustu
sína;sína
fyrir;fyrir
öllum;öllum
riddurum;riddurum
ok;og
ríkismönnum;ríkismönnum
,;,
með;með
þessum;þessum
orðum;orðum
‘;„
unnasta;unnusta
’;“
sagði;sagði
hann;hann
,;,
‘;„
gakk;gakk
hingat;hingað
fram;fram
.;.
Þú;Þú
mátt;mátt
óhræðd;óhrædd
ok;og
örugg;örugg
við;við
möttlinum;möttlinum
taka;taka
.;.
Hèr;Hér
finnst;finnst
engi;enginn
þinn;þinn
jafningi;jafningi
at;að
góðum;góðum
trúleik;trúleik
ok;og
öðrum;öðrum
sœmiligum;sæmilegum
ok;og
kvensligum;kvenlegum
atgörðum;atgjörðum
.;.
Vit;Við
skulum;skulum
með;með
sœmd;sæmd
ok;og
sóma;sóma
hèðan;héðan
sigr;sigur
bera;bera
í;í
dag;dag
.;.
’;“
Enn;En
þá;þá
svarar;svarar
mærin;mærin
‘;„
ef;ef
vili;vilji
yðvarr;yðar
væri;væri
til;til
,;,
þá;þá
vilda;vildi
ek;ég
,;,
at;að
önnur;önnur
tœki;tæki
við;við
möttlinum;möttlinum
-;-
ok;og
ek;ég
vil;vil
sjá;sjá
,;,
hversu;hversu
henni;henni
fari;fari
—;—
,;,
því;því
at;að
hèr;hér
sè;sé
ek;ég
fleiri;fleiri
enn;en
hundrað;hundrað
þeirra;þeirra
,;,
er;er
eigi;eigi
þora;þora
í;í
nánd;nánd
at;að
koma;koma
,;,
ok;og
engi;enginn
vill;vill
yfir;yfir
sik;sig
taka.;taka
’;“
‘;„
Hó;Hó
hó;hó
’;“
sagði;sagði
Kæi;Kæi
,;,
‘;„
mèr;mér
synist;sýnist
svá;svo
,;,
at;að
þú;þú
hræðist;hræðist
nökkut;nokkuð
,;,
ok;og
veit;veit
ek;ég
eigi;eigi
,;,
hvat;hvað
þat;það
veit;veit
.;.
’;“
‘;„
Ekki;Ekki
er;er
þat;það
,;,
herra;herra
,;,
’;“
kvad;kvað
hón;hún
‘;„
miklu;miklu
ágætari;ágætari
konur;konur
ok;og
ríkari;ríkari
hafa;hafa
fyrr;fyrr
tekit;tekið
við;við
möttlinum;möttlinum
,;,
enn;en
ek;ég
sè;sé
.;.
Ok;Og
er;er
þat;það
eigi;eigi
,;,
at;að
ek;ég
sè;sé
hrædd;hrædd
fyrir;fyrir
hánum;honum
-;-
heldr;heldur
fyrir;fyrir
því;því
,;,
’;“
segir;segir
hón;hún
,;,
‘;„
at;að
hér;hér
er;er
mikill;mikill
fjöldi;fjöldi
ríkra;ríkra
kvenna;kvenna
,;,
þeirra;þeirra
er;er
góðar;góðar
eru;eru
ok;og
tryggvar;tryggar
ok;og
af;af
hinum;hinum
beztum;bestu
ættum;ættum
,;,
ok;og
mun;mun
þat;það
illa;illa
þykkja;þykja
,;,
ef;ef
ek;ég
hleyp;hleyp
fram;fram
fyrir;fyrir
þær;þær
,;,
ok;og
kann;kann
vera;vera
,;,
at;að
ek;ég
hljóta;hljóti
þar;þar
af;af
hatr;hatur
ok;og
hlátr;hlátur
.;.
’;“
‘;„
Þú;Þú
þarft;þarft
eigi;eigi
’;“
sagði;sagði
Kæi;Kæi
‘;„
at;að
hræðast;hræðast
þeirra;þeirra
reiði;reiði
,;,
því;því
at;að
öngva;enga
fýsir;fýsir
til;til
at;að
klæðast;klæðast
möttlinum;möttlinum
.;.
Enn;En
þó;þó
veit;veit
ek;ég
þat;það
,;,
at;að
þú;þú
ert;ert
örugg;örugg
,;,
ok;og
er;er
þat;það
þá;þá
þín;þín
sœmd;sæmd
,;,
at;að
þú;þú
eignist;eignist
möttulinn;möttulinn
,;,
enn;en
skömm;skömm
,;,
ef;ef
þú;þú
týnir;týnir
.;.
’;“
Þá;Þá
tók;tók
mærin;mærin
yfir;yfir
sik;sig
möttulinn;möttulinn
fyrir;fyrir
öllum;öllum
fjölda;fjölda
lendra;lendra
manna;manna
ok;og
margra;margra
annarra;annarra
höfðingja;höfðingja
.;.
Ok;Og
varð;varð
henni;henni
möttullinn;möttullinn
svá;svo
stuttr;stuttur
at;að
baki;baki
,;,
at;að
varla;varla
tók;tók
í;í
knèsbœtr;hnébætur
henni;henni
";";";"
enn;en
fyrir;fyrir
á;á
henni;henni
tók;tók
hann;hann
eigi;eigi
á;á
knè;hné
.;.
Þá;Þá
spottuðu;spottuðu
lendir;lendir
menn;menn
hana;hana
ok;og
mæltu;mæltu
‘;„
mjök;mjög
