Geirmundr;Geirmundr
bjó;bjó
á;á
Geirmundarstöðum;Geirmundarstöðum
til;til
elli;elli
ævi;ævi
sinnar;sinnar
.;.
En;En
sá;sá
var;var
einn;einn
hvammr;hvammur
í;í
landi;landi
Geirmundar;Geirmundar
,;,
at;að
hann;hann
kvaðst;kvaðst
vildu;vildi
kjósa;kjósa
á;á
brott;brott
ór;úr
landinu;landinu
,;,
ef;ef
hann;hann
mætti;mætti
ráða;ráða
,;,
ok;og
mest;mest
fyrir;fyrir
því;því
,;,
-;-
sá;sá
er;er
einn;einn
staðr;staður
í;í
hvamminum;hvamminum
,;,
at;að
ávallt;ávallt
,;,
er;er
ek;ég
lít;lít
þangat;þangað
,;,
þá;þá
skrámir;skrámir
þat;það
ljós;ljós
fyrir;fyrir
augu;augu
mér;mér
,;,
at;að
mér;mér
verðr;verðr
ekki;ekki
at;að
skapi;skapi
.;.
Ok;Ok
þat;þatð
ljós;ljós
er;er
ávallt;ávallt
yfir;yfir
reynilundi;reynilundi
þeim;þeim
,;,
er;er
þar;þar
er;er
vaxinn;vaxinn
einn;einn
samt;samt
undir;undir
brekkunni;brekkunni
".""";"."""
Ok;Og
þat;það
fylgdi;fylgdi
,;,
ef;ef
nökkuru;nokkru
sinni;sinni
varð;varð
búfé;búfé
hans;hans
statt;statt
í;í
hvamminum;hvamminum
,;,
þá;þá
lét;lét
hann;hann
ónýta;ónýta
nyt;nyt
undan;undan
á;á
því;því
dægri;dægri
.;.
Ok;Og
eitt;eitt
sinn;sinn
er;er
frá;frá
því;því
sagt;sagt
,;,
at;að
búsmali;búsmali
hans;hans
hafði;hafði
þar;þar
komit;komit
niðr;niður
um;um
nótt;nótt
eina;eina
.;.
Ok;Og
er;er
smalamaðr;smalamaður
reis;reis
upp;upp
ok;og
sá;svo
féit;féið
í;í
hvamminum;hvamminum
,;,
varð;varð
hann;hann
ákafliga;ákaflega
hræddr;hræddur
ok;og
hleypr;hleypur
sem;sem
hann;hann
má;má
ok;og
eltir;eltir
féit;féið
ór;úr
hvamminum;hvamminum
ok;og
rífr;rífur
ór;úr
reynirunninum;reynirunninum
vönd;vönd
einn;einn
ok;og
keyrir;keyrir
féit;féið
með;með
ok;og
rekr;rekur
féit;féið
heim;heim
til;til
Geirmundarstaða;Geirmundarstaða
.;.
En;En
Geirmundr;Geirmundur
var;var
út;út
genginn;genginn
ór;úr
hvílu;hvílu
sinni;sinni
um;um
morgininn;morguninn
ok;ok
sér;sér
,;,
hvar;hvar
smalamaðrinn;smalamaðrinn
eltir;eltir
féit;féið
ofan;ofan
ór;úr
hvamminum;hvamminum
.;.
Ok;Og
verðr;verður
honum;honum
eigi;eigi
vel;vel
at;að
skapi;skapi
,;,
er;er
féit;féið
hefir;hefur
þar;þar
verit;verið
,;,
ok;og
snýr;snýr
á;á
móti;móti
smalamanninum;smalamanninum
ok;og
þekkir;þekkir
brátt;brátt
,;,
at;að
hann;hann
hefir;hefur
reynivöndinn;reynivöndinn
í;í
hendi;hendi
ok;og
keyrir;keyrir
féit;féið
með;með
.;.
Ok;Og
hér;hér
verðr;verður
honum;honum
svá;svo
ills;ills
kalt;kalt
við;við
hvárttveggja;hvorttveggja
saman;saman
,;,
at;að
hann;hann
hleypr;hleypur
at;að
smalamanninum;smalamanninum
ok;og
hýðir;hýðir
ákafliga;ákaflega
mjök;mjög
ok;og
biðr;biður
hann;hann
aldrigi;aldrei
gera;gera
oftar;oftar
at;að
berja;berja
fé;fé
hans;hans
með;með
þeim;þeim
viði;viði
,;,
er;er
í;í
þeim;þeim
hvammi;hvammi
er;er
vaxinn;vaxinn
,;,
en;en
þó;þó
eínna;eínna
sízt;síst
ór;úr
reynirunninum;reynirunninum
.;.
En;En
Geirmundr;Geirmundur
mátti;mátti
því;því
auðveldliga;auðveldlega
kenna;kenna
viðinn;viðinn
,;,
at;að
þar;þar
ateins;aðeins
var;var
þá;þá
reyniviðr;reyniviður
vaxinn;vaxinn
í;í
hans;hans
landeign;landeign
,;,
-;-
í;í
þeim;þeim
sama;sama
stað;stað
,;,
er;er
nú;nú
stendr;stendur
kirkja;kirkja
at;að
Skarði;Skarði
,;,
at;að
því;því
er;er
vér;vér
höfum;höfum
heyrt;heyrt
sannfróða;sannfróða
menn;menn
frá;frá
segja;segja
.;.
Geirmundr;Geirmundr
lét;lét
taka;taka
vöndinn;vöndinn
ok;og
brenna;brenna
í;í
eldi;eldi
,;,
en;en
búfé;búfé
sitt;sitt
lét;lét
hann;hann
reka;reka
í;í
haga;haga
ok;og
ónýta;ónýta
nyt;nyt
undan;undan
á;á
þeim;þeim
degi;degi
.;.
