Nú;Nú
er;er
at;at
segja;segja
frá;frá
Ögmundi;Ögmundi
,;,
at;að
hann;hann
er;er
í;í
Geldingaholti;Geldingaholti
um;um
vetrinn;veturinn
með;með
Þórði;Þórði
Sighvatssyni;Sighvatssyni
.;.
En;En
um;um
várit;vorið
eftir;eftir
fardaga;fardaga
ríðr;ríður
hann;hann
suðr;suður
um;um
Kjöl;Kjöl
ok;og
vill;vill
þó;þó
eigi;eigi
ríða;ríða
heim;heim
í;í
Kirkjubæ;Kirkjubæ
.;.
Gerði;Gerði
Ögmundr;Ögmundur
þá;þá
vart;vart
við;við
,;,
at;að
hann;hann
var;var
kominn;kominn
í;í
heraðit;héraðið
.;.
Bændr;Bændur
sendu;sendu
þau;þau
orð;orð
Ögmundi;Ögmundi
,;,
at;að
þeir;þeir
þóttust;þóttust
verða;verða
nökkut;nokkuð
hremmdir;hremmdir
,;,
en;en
kváðu;kváðu
þó;þó
Ögmundi;Ögmundi
jafnfrjálsar;jafnfrjálsar
sínar;sínar
eignir;eignir
sem;sem
sjálfs;sjálfs
sín;sín
,;,
hvers;hvers
sem;sem
hann;hann
þyrfti;þyrfti
við;við
.;.
Ögmundr;Ögmundr
ríðr;ríðr
þá;þá
brott;brott
af;af
Síðu;Síðu
,;,
ok;og
vissu;vissu
menn;menn
óglöggt;óglöggt
um;um
ferðir;ferðir
hans;hans
,;,
hvert;hvert
hann;hann
myndi;myndi
snúit;snúið
