Nú;Nú
er;er
þar;þar
ril;til
máls;máls
at;að
taka;taka
,;,
er;er
fyrr;fyrr
var;var
frá;frá
horfit;horfið
,;,
at;at
þá;þá
er;er
þeir;þeir
Guðmundr;Guðmundur
byskup;biskup
ok;og
Hrafn;Hrafn
Sveinbjarnarson;Sveinbjarnarson
kómu;komu
út;út
ok;og
höfðu;höfðu
einn;einn
vetr;vetur
verit;verið
í;í
Nóregi;Noregi
,;,
fór;fór
Hrafn;Hrafn
vestr;vestur
í;í
Arnarfjörð;Arnarfjörð
á;á
Eyri;Eyri
til;til
bús;bús
síns;síns
.;.
Ok;Og
áðr;áður
þeir;þeir
skildu;skildu
,;,
gaf;gaf
Guðmundr;Guðmundur
byskup;biskup
Hrafni;Hrafni
stóðhross;stóðhross
góð;góð
ok;og
sólarstein;sólarstein
.;.
Ok;Og
er;er
Hrafn;Hrafn
hafði;hafði
eigi;eigi
lengi;lengi
heima;heima
verit;verið
,;,
fór;fór
hann;hann
í;í
Vatnsfjörð;Vatnsfjörð
at;að
heimboði;heimboði
til;til
Þorvalds;Þorvalds
Snorrasonar;Snorrasonar
ok;og
þá;þá
af;af
honum;honum
stóðhross;stóðhross
góð;góð
,;,
—;—
ok;og
mæltu;mæltu
þá;þá
af;af
nýju;nýju
til;til
vináttu;vináttu
.;.
Litlu;Litlu
síðar;síðar
fór;fór
Þorvaldr;Þorvaldur
at;að
heimboði;heimboði
á;á
Eyri;Eyri
ok;og
þá;þá
af;af
Hrafni;Hrafni
góðar;góðar
