Heriulfr;Herjólfur
uar;var
Bardarson;Bárðarson
Heriulfssonar;Herjólfssonar
.;.
hann;hann
uar;var
frændi;frændi
Jngolfs;Ingólfs
landnamamannz;landnámsmanns
.;.
þeim;þeim
Heriulfui;Herjólfi
gaf;gaf
Jngolfr;Ingólfur
land;land
a;á
mille;milli
Uogs;Vogs
ok;og
Reykianes;Reykjaness
.;.
Heriulfr;Herjólfur
bio;bjó
fyst;fyrst
a;á
Drepstokki;Drepstokki
.;.
Þorgerdr;Þorgerður
het;hét
kona;kona
hans;hans
en;en
Biarnne;Bjarni
son;sonur
þeirra;þeirra
ok;og
var;var
hinn;hinn
efniligzsti;efnilegasti
madr;maður
.;.
hann;hann
fystizst;fýstist
utan;utan
þegar;þegar
a;á
unga;unga
alldri;aldri
.;.
uard;varð
honum;honum
gott;gott
bæde;bæði
til;til
fiar;fjár
ok;og
mannuirdingar;mannvirðingar
ok;og
uar;var
sinn;sinn
uetr;vetur
huort;hvort
vtanlandz;utanlands
edr;eður
med;með
fedr;föður
sinum;sínum
.;.
Bratt;Brátt
atti;átti
Biarnne;Bjarni
skip;skip
j;í
fỏrum;fórum
ok;og
hinn;hinn
sidazsta;síðasta
uetr;vetur
er;er
hann;hann
var;var
j;í
Noregi;Noregi
þa;þá
bra;brá
Heriulfr;Herjólfur
til;til
Grænlandzferdar;Grænlandsferðar
med;með
Æireki;Eiríki
ok;og
bra;brá
bui;búi
sinu;sínu
.;.
Med;Með
Heriulfui;Herjólfi
var;var
a;á
skipe;skipi
sudreyskr;suðureyskur
madr;maður
kristinn;kristinn
sa;sá
er;er
orti;orti
Hafgerdingar;Hafgerðingar
drapu;drápu
.;.
Þar;Þar
er;er
þetta;þetta
stef;stef
j;í
.;.
Heriulfr;Herjólfur
bio;bjó
a;á
Heriulfsnese;Herjólfsnesi
.;.
hann;hann
var;var
hinn;hinn
gofgazsti;göfugasti
madr;maður
.;.
Æirekr;Eiríkur
raude;rauði
bio;bjó
j;í
Brattahlid;Brattahlíð
.;.
hann;hann
uar;var
þar;þar
med;með
mestri;mestri
uirdingu;virðingu
ok;og
lutu;lutu
allir;allir
til;til
hans;hans
.;.
Þessi;Þessi
voru;voru
bornn;börn
Æireks;Eiríks
Leifr;Leifur
Þorualldr;Þorvaldur
ok;og
Þorstæinn;Þorsteinn
en;en
Freydis;Freydís
het;hét
dottir;dóttir
hans;hans
.;.
hon;hún
uar;var
gift;gift
þeim;þeim
manni;manni
er;er
Þoruardr;Þorvarður
bet;hét
ok;og
biuggu;bjuggu
þau;þau
j;í
Gỏrdum;Görðum
