Þess;Þess
er;er
við;við
getit;getið
,;,
at;að
Þórð;Þórð
Magnússon;Magnússon
í;í
Reykjaholti;Reykjaholti
dreymdi;dreymdi
draum;draum
um;um
þingit;þingið
,;,
ok;og
var;var
hann;hann
þó;þó
heima;heima
í;í
Reykjaholti;Reykjaholti
.;.
Honum;Honum
þótti;þótti
sem;sem
maðr;maður
kæmi;kæmi
at;að
honum;honum
ok;og
þóttist;þóttist
spyrja;spyrja
,;,
hvaðan;hvaðan
hann;hann
væri;væri
kominn;kominn
.;.
Hann;Hann
sagðist;sagðist
vera;vera
kominn;kominn
af;af
þingi;þingi
.;.
Þórðr;Þórður
þóttist;þóttist
spyrja;spyrja
tíðenda;tíðinda
.;.
Hann;Hann
sagði;sagði
þingkvitt;þingkvitt
.;.
Þórðr;Þórðr
þóttist;þóttist
spyrja;spyrja
,;,
ef;ef
nökkur;nokkur
deiluvænlig;deiluvænleg
mál;mál
væri;væru
fram;fram
höfð;höfð
á;á
þinginu;þinginu
.;.
er;er
helzt;helst
nýlunda;nýlunda
",""";","""
sagði;sagði
draummaðrinn;draummaðurinn
,;,
einn;einn
maðr;maður
hefir;hefir
tekizt;tekist
á;á
hendr;hendur
at;að
vinna;vinna
í;í
öllum;öllum
búðum;búðum
,;,
sá;sá
er;er
heitir;heitir
Þórir;Þórir
dritloki;dritloki
".""";"."""
Þórðr;Þórður
réð;réð
svá;svá
drauminn;drauminn
,;,
at;að
eigi;eigi
myndi;myndi
þar;þar
öll;öll
mál;mál
vel;vel
lúkast;lokast
,;,
áðr;áður
sliti;sliti
