Skip;Skip
hafði;hafði
staðit;staðið
uppi;uppi
í;í
Hrútafirði;Hrútafirði
um;um
vetrinn;veturinn
,;,
ok;og
hafði;hafði
Þorgils;Þorgils
keypta;keypta
marga;marga
viðu;viðu
til;til
skálagerðar;skálagerðar
ok;og
heim;heim
flutta;flutta
,;,
nema;nema
eitt;eitt
hundrað;hundrað
viðar;viðar
hafði;hafði
eftir;eftir
orðit;orðið
,;,
ok;og
þat;það
eitt;eitt
fekk;fékk
Hafliði;Hafliði
af;af
sektarfjám;sektarfjám
Þorgils;Þorgils
.;.
Þau;Þau
missiri;misseri
var;var
skálinn;skálinn
gerr;gerður
,;,
er;er
Þorgils;Þorgils
var;var
í;í
sektinni;sektinni
,;,
ok;og
sá;sá
skáli;skáli
var;var
þá;þá
óhrörligr;óhrörlegur
,;,
er;er
Magnús;Magnús
byskup;biskup
Gizurarson;Gissurarson
andaðist;andaðist
.;.
Ok;Og
þau;þau
missiri;misseri
var;var
Einarr;Einar
fæddr;fæddur
Þorgilsson;Þorgilsson
,;,
er;er
hann;hann
var;var
í;í
sektinni;sektinni
.;.
Eftir;Eftir
þat;það
sendi;sendi
Hafliði;Hafliði
orð;orð
í;í
allar;allar
sveitir;sveitir
at;að
biðja;biðja
sér;sér
liðs;liðs
ok;og
fulltings;fulltings
,;,
bæði;bæði
stærri;stærri
menn;menn
ok;og
smæri;smæri
.;.
Ok;Og
um;um
haustit;haustið
stefndu;stefndu
þeir;þeir
fund;fund
sín;sín
á;á
milli;milli
,;,
Hafliði;Hafliði
ok;og
Hallr;Hallur
Teitsson;Teitsson
ok;ok
Þórðr;Þórður
Þorvaldsson;Þorvaldsson
Vatnsfirðingr;Vatnsfirðingur
.;.
Ok;Og
var;var
þetta;þetta
þar;þar
um;um
kveðit;kveðið
:;:
Ok;Og
nú;nú
liðu;liðu
af;af
missirin;misserin
,;,
ok;og
er;er
flest;flest
seinna;seinna
en;en
