Ketilbjörn;Ketilbjörn
Ketilsson;Ketilsson
,;,
maðr;maður
norrænn;norrænn
,;,
frægr;frægur
,;,
fór;fór
til;til
Íslands;Íslands
,;,
þá;þá
er;er
landit;landið
var;var
víða;víða
byggt;byggt
með;með
sjó;sjó
.;.
Móðir;Móðir
hans;hans
var;var
Æsa;Æsa
Grjótgarðsdóttir;Grjótgarðsdóttir
,;,
systir;systir
Hákonar;Hákonar
Hlaðajarls;Hlaðajarls
.;.
Hann;Hann
átti;átti
Helgu;Helgu
,;,
dóttur;dóttur
Þórðar;Þórðar
skeggja;skeggja
Hrappssonar;Hrappssonar
,;,
ok;og
var;var
við;við
honum;honum
um;um
vetrinn;veturinn
fyrir;fyrir
neðan;neðan
Bláskógaheiði;Bláskógaheiði
ok;og
fór;fór
upp;upp
í;í
landaleitan;landaleiðan
um;um
várit;vorið
.;.
Svá;Svo
segir;segir
Teitr;Teitur
.;.
En;En
þeir;þeir
gerðu;gerðu
sér;sér
skála;skála
,;,
þar;þar
er;er
þeir;þeir
höfðu;höfðu
náttból;náttból
,;,
ok;og
kölluðu;kölluðu
þar;þar
at;að
Skálabrekku;Skálabrekku
.;.
En;En
er;er
þeir;þeir
váru;voru
þaðan;þaðan
skammt;skammt
farnir;farnir
,;,
þá;þá
kómu;kómu
þeir;þeir
á;á
árís;árís
ok;ok
hjuggu;hjuggu
á;á
vök;vök
ok;ok
felldu;felldu
í;í
öxi;öxi
sína;sína
ok;ok
kölluðu;kölluðu
hana;hana
af;af
því;því
Öxará;Öxará
.;.
Sú;Sú
á;á
var;var
síðan;síðan
veitt;veitt
í;í
Almannagjá;Almannagjá
ok;og
fellr;fellur
nú;nú
eftir;eftir
Þingvelli;Þingvelli
.;.
Þá;Þá
fóru;fóru
þeir;þeir
þar;þar
til;til
,;,
er;er
nú;nú
er;er
kallaðr;kallaður
Reyðarmúli;Reyðarmúli
.;.
Þar;Þar
urðu;urðu
þeim;þeim
eftir;eftir
reyðar;reyðar
þær;þær
,;,
er;er
þeir;þeir
höfðu;höfðu
með;með
sér;sér
,;,
ok;og
kölluðu;kölluðu
af;af
því;því
Reyðarmúla;Reyðarmúla
.;.
Ketilbjörn;Ketilbjörn
gerði;gerði
bú;bú
undir;undir
Mosfelli;Mosfelli
ok;og
nam;nam
þar;þar
land;land
umhverfis;umhverfis
sik;sig
,;,
svá;svo
vítt;vítt
sem;sem
hann;hann
vildi;vildi
átt;átt
hafa;hafa
.;.
Frá;Frá
þeim;þeim
Ketilbirni;Ketilbirni
ok;og
Helgu;Helgu
eru;eru
Mosfellingar;Mosfellingar
komnir;komnir
.;.
Þeira;Þeirra
sonr;sonur
var;var
Teitr;Teitur
,;,
faðir;faðir
Gizurar;Gissurar
hvíta;hvíta
ok;og
faðir;faðir
Jórunnar;Jórunnar
,;,
móður;móður
Ásgríms;Ásgríms
Elliða;Elliða
-;-
Grímssonar;Grímssonar
ok;og
Sigfúss;Sigfúss
,;,
föður;föður
Þorgerðar;Þorgerðar
í;í
Odda;Odda
,;,
móður;móður
þeira;þeira
Gríms;Gríms
ok;og
Sigfúss;Sigfúss
,;,
föður;föður
Sæmundar;Sæmundar
prests;prests
ins;hins
fróða;fróða
.;.
Fleiri;Fleiri
váru;váru
börn;börn
Teits;Teits
en;en
hér;hér
eru;eru
nefnd;nefnd
.;.
Gissur;Gissur
hvíti;hvíti
var;var
faðir;faðir
Ísleifs;Ísleifs
byskups;biskups
,;,
ok;og
er;er
frá;frá
honum;honum
mikil;mikil
saga;saga
,;,
sem;sem
getr;getur
í;í
sögu;sögu
Óláfs;Óláfs
ins;ins
helga;helga
,;,
ok;og
svá;svo
frá;frá
því;því
,;,
er;er
hann;hann
fór;fór
út;út
hingat;hingað
til;til
Íslands;Íslands
með;með
kristniboð;kristniboð
ok;og
þeir;þeir
Hjalti;Hjalti
Skeggjason;Skeggjason
ór;úr
Þjórsárdali;Þjórsárdali
.;.
