Svæinn;Sveinn
Alfivu;Alfífu
sun;son
var;var
þa;þá
konongr;konungur
i;í
Noregi;Noregi
þa;þá
com;kom
vestan;vestan
af;af
Englande;Englandi
Tryggvi;Tryggvi
sun;sonur
Olafs;Ólafs
Tryggva;Tryggva
sunar;sonar
oc;og
Gyðu;Gyðu
ænsku;ensku
oc;og
mælltu;mæltu
sumir;sumir
at;að
hann;hann
væri;væri
prestsun;prestssonur
en;en
æighi;eigi
konongs;konungs
sun;sonur
.;.
honum;honum
com;kom
i;í
mot;mót
Svæinn;Sveinn
konongr;konungur
oc;og
borðuz;börðust
þeir;þeir
fyrir;fyrir
norðann;norðan
Iaðar;Jaðar
.;.
þer;þar
sem;sem
Tungunes;Tungunes
hæitir;heitir
.;.
Tryggvi;Tryggvi
scaut;skaut
tveim;tveim
spiotom;spjótum
senn;senn
um;um
dagenn;daginn
.;.
oc;og
mællte;mælti
sva;svo
kende;kenndi
minn;minn
faðir;faðir
mer;mér
at;að
messa;messa
sva;svo
hældez;hældist
þvi;því
at;að
hann;hann
være;væri
þa;þá
likare;líkari
Olafe;Ólafi
Trygva;Tryggva
syne;syni
.;.
enn;en
prestenom;prestinum
þar;þar
fell;féll
Tryggvi;Tryggvi
æcki;ekki
afrec;afrek
gerði;gerði
hann;hann
meira;meira
i;í
Noregi;Noregi
.;.
