Þeir;Þeir
mæltu;mæltu
þá;þá
mikit;mikið
við;við
sendimenn;sendimenn
Þórðar;Þórðar
,;,
at;að
hann;hann
skyldi;skyldi
eigi;eigi
finna;finna
Gizur;Gissur
jarl;jarl
,;,
en;en
Krákr;Krákur
gerði;gerði
eigi;eigi
svá;svo
.;.
Var;Var
hann;hann
tekinn;tekinn
ok;og
færðr;færður
jarli;jarli
.;.
Tóku;Tóku
þeir;þeir
hann;hann
á;á
Hafsteinsstöðum;Hafsteinsstöðum
,;,
ok;og
bar;bar
jarl;jarl
þat;það
at;að
Kráki;Kráki
,;,
at;að
hann;hann
hefði;hefði
farit;farið
með;með
njósn;njósn
eða;eða
nökkur;nökkur
óráð;óráð
í;í
móti;móti
jarlinum;jarlinum
.;.
Hann;Hann
synjar;synjar
þess;þess
mjök;mjög
.;.
Síðan;Síðan
var;var
hann;hann
barðr;barinn
ok;og
bundinn;bundinn
á;á
stiga;stiga
ok;og
svá;svo
afhýddr;afhýddur
,;,
at;að
menn;menn
þóttust;þóttust
engan;engan
mann;mann
sét;séð
hafa;hafa
meir;meir
hýddan;hýddan
eða;eða
hræddan;hræddan
.;.
Ok;og
veit;veið
jarl;jarl
eigi;eigi
gerr;gerður
af;af
Kráki;Kráki
,;,
hvert;hvert
hans;hans
erendi;erindi
var;var
.;.
Mæltu;Mæltu
þá;þá
jarlsmenn;jarlsmenn
,;,
at;að
þessi;þessi
maðr;maðr
myndi;myndi
fyrr;fyrr
sagt;sagt
hafa;hafa
slíkt;slíkt
,;,
sem;sem
jarli;jarli
þótti;þótti
ván;von
um;um
hans;hans
erendi;erindi
,;,
en;en
taka;taka
þvílíka;þvílíka
meiðing;meiðing
.;.
Jarl;Jarl
mælti;mælti
:;:
„;„
Þótt;Þótt
þér;þér
ætlið;ætlið
,;,
at;að
ek;ég
ljúga;ljúga
,;,
en;en
hann;hann
segi;segi
satt;satt
,;,
þá;þá
hefir;hefur
hann;hann
allt;allt
at;að
einu;einu
með;með
nökkut;nokkuð
illt;illt
farit;farið
.;.
En;En
nú;nú
skal;skal
hann;hann
at;að
sinni;sinni
fara;fara
hvert;hvert
,;,
er;er
hann;hann
vill;vill
,;,
fyrir;fyrir
mér;mér
.“;.“
Setr;Setur
Krákr;kurákur
þá;þá
söðul;söðul
á;á
hest;hest
sinn;sinn
.;.
En;En
þeir;þeir
rannsaka;rannsaka
allan;allan
hans;hans
reiðing;reiðing
ok;og
allan;allan
hans;hans
klæðnað;klæðnað
ok;og
þing;þing
ok;og
finna;finna
þar;þar
ekki;ekki
.;.
Nú;Nú
býst;býst
hann;hann
,;,
ok;og
eru;eru
þeir;þeir
þar;þar
hjá;hjá
honum;honum
.;.
Hann;Hann
bregðr;bregður
þá;þá
knífi;hnífi
litlum;litlum
,;,
er;er
hann;hann
hafði;hafði
,;,
gengr;gengur
at;að
ok;og
sprettir;sprettir
söðulgjörðunum;söðulgjörðunum
ok;og
léttir;léttir
söðlinum;söðlinum
upp;upp
af;af
þófanum;þófanum
.;.
Ok;og
undir;undir
söðulfjölinni;söðulfjölinni
sprettir;sprettir
hann;hann
upp;upp
speldi;speldi
,;,
tekr;tekur
þar;þar
upp;upp
bréfit;bréfið
.;.
Biðr;Biður
nú;nú
fá;fá
jarlinum;jarlinum
,;,
ef;ef
honum;honum
er;er
forvitni;forvitni
á;á
at;að
vita;viða
,;,
hvat;hvað
á;á
er;er
.;.
Jarl;Jarl
mælti;mælti
,;,
er;er
hann;hann
hafði;hafði
lesit;lesið
:;:
„;„
Þegar;Þegar
vissa;vissi
ek;ég
,;,
er;er
ek;ég
sá;sá
hann;hann
,;,
at;að
hann;hann
myndi;myndi
með;með
illu;illu
fara;fara
,;,
ok;og
verði;verði
hann;hann
nú;nú
á;á
brottu;brottu
sem;sem
skjótast;skjótast
.“;.“
Þeir;Þeir
bræðr;bræður
riðu;riðu
heiman;heiman
ok;og
kómu;komu
til;til
Staðar;Staðar
.;.
Kálfr;Kálfur
mælti;mælti
,;,
er;er
þeir;þeir
jarl;jarl
töluðu;töluðu
tveir;tveir
,;,
bað;bað
jarl;jarl
vera;vera
varan;varan
um;um
sik;sig
,;,
„;„
því;því
at;að
ek;ég
veit;veit
,;,
hvat;hvað
ek;ég
segi;segi
,;,
ok;og
má;má
ek;ég
þó;þó
framar;framar
segja;segja
,;,
ef;ef
ek;ég
vil;vil
.“;.“
Jarl;Jarl
mælti;mælti
:;:
„;„
Svá;Svo
má;má
vera;vera
,;,
en;en
hygg;hygg
at;að
því;því
,;,
frændi;frændi
,;,
nær;nær
þat;það
skarð;skarð
verðr;verður
bætt;bætt
í;í
ætt;ætt
þinni;þinni
,;,
ef;ef
ek;ég
em;er
ór;úr
höggvinn;höggvinn
.“;.“
Við;Við
þat;það
skildu;skildu
þeir;þeir
...;...
