Læti;Læti
er;er
tvennt;tvennt
.;.
Læti;Læti
heitir;heitir
rödd;rödd
,;,
læti;læti
heitir;heitir
æði;æði
,;,
ok;og
æði;æði
er;er
ok;og
ólund;ólund
.;.
Reiði;Reiði
er;er
ok;og
tvíkennt;tvíkennt
.;.
Reiði;Reiði
heitir;heitir
þat;það
,;,
er;er
maðr;maður
er;er
í;í
illum;illum
hug;hug
,;,
reiði;reiði
heitir;heitir
ok;og
fargervi;fargervi
skips;skips
eða;eða
hross;hross
.;.
Far;Far
er;er
ok;og
tvíkennt;tvíkennt
.;.
Fár;Fár
er;er
reiði;reiði
,;,
far;far
er;er
skip;skip
.;.
Þvílík;Þvílík
orðtök;orðtök
hafa;hafa
menn;menn
mjök;mjög
til;til
þess;þess
at;aðra
yrkja;yrkja
fólgit;fólgið
,;,
ok;og
er;er
þat;það
kallat;kallað
mjök;mjög
ofljóst;ofljóst
.;.
Lið;Lið
kalla;kalla
menn;menn
þat;það
á;á
manni;manni
,;,
er;er
leggir;leggir
mætast;mætast
,;,
lið;lið
heitir;heitir
skip;skip
,;,
lið;lið
heitir;heitir
mannfólk;mannfólk
,;,
lið;lið
er;er
ok;og
þat;það
kallat;kallað
,;,
er;er
maðr;maður
veitir;veitir
öðrum;öðrum
liðsinni;liðsinni
,;,
líð;líð
heitir;heitir
öl;öl
.;.
Hlið;Hlið
heitir;heitir
á;á
garði;garði
,;,
ok;og
hlið;hlið
kalla;kalla
menn;menn
uxa;uxa
,;,
en;en
hlíð;hlíð
er;er
brekka;brekka
.;.
Þessar;Þessar
greinir;greinir
má;má
setja;setja
svá;svo
í;í
skáldskap;skáldskap
,;,
at;að
gera;gera
ofljóst;ofljóst
,;,
at;að
vant;vant
er;er
at;að
skilja;skilja
,;,
ef;ef
aðra;aðra
skal;skal
hafa;hafa
greinina;greinina
en;en
áðr;áður
þykki;þykki
til;til
horfa;horfa
in;hin
fyrri;fyrri
vísuorð;vísuorð
.;.
Slíkt;Slíkt
sama;sama
eru;eru
ok;og
önnur;önnur
mörg;mörg
nöfn;nöfn
,;,
þau;þau
er;er
saman;saman
eigu;eigu
heitit;heitið
margir;margir
hlutir;hlutir
.;.
