Enn;Enn
eru;eru
þær;þær
aðrar;aðrar
,;,
er;er
þjóna;þjóna
skulu;skulu
í;í
Valhöll;Valhöll
,;,
bera;bera
drykkju;drykkju
ok;ok
gæta;gæta
borðbúnaðar;borðbúnaðar
ok;ok
ölgagna;ölgagna
.;.
Svá;Svo
eru;eru
þær;þær
nefndar;nefndar
í;í
Grímnismálum;Grímnismálum
:;:
Þessar;Þessar
heita;heita
valkyrjur;valkyrjur
.;.
Þær;Þær
sendir;sendir
Óðinn;Óðinn
til;til
hverrar;hverrar
orrustu;orustu
.;.
Þær;Þær
kjósa;kjósa
feigð;feigð
á;á
menn;menn
ok;og
ráða;ráða
sigri;sigri
.;.
Guðr;Gunnur
ok;og
Róta;Róta
ok;og
norn;norn
in;hin
yngsta;yngsta
,;,
er;er
Skuld;Skuld
heitir;heitir
,;,
ríða;ríða
jafnan;jafnan
at;að
kjósa;kjósa
val;val
ok;og
ráða;ráða
vígum;vígum
.;.
Jörð;Jörð
,;,
móðir;móðir
Þórs;Þórs
,;,
ok;og
Rindr;Rindur
,;,
móðir;móðir
Vála;Vála
,;,
eru;eru
talðar;taldar
með;með
ásynjum;ásynjum
.;.
