Þá;Þá
mælti;mælti
Gangleri;Gangleri
:;:
Spyrja;Spyrja
vil;vil
ek;ég
tíðenda;tíðinda
af;af
fleirum;fleirum
ásunum;ásunum
.;.
Hárr;Hárr
segir;segir
:;:
Annarr;Annar
sonr;sonur
Óðins;Óðins
er;er
Baldr;Baldur
,;,
ok;og
er;er
frá;frá
honum;honum
gott;gott
at;að
segja;segja
.;.
Hann;Hann
er;er
beztr;bestr
,;,
ok;og
hann;hann
lofa;lofa
allir;allir
.;.
Hann;Hann
er;er
svá;svo
fagr;fagr
álitum;álitum
ok;og
bjartr;bjartur
,;,
svá;svá
at;að
lýsir;lýsir
af;af
honum;honum
,;,
ok;og
eitt;eitt
gras;gras
er;er
svá;svá
hvítt;hvítt
,;,
at;at
jafnat;jafnat
er;er
til;til
Baldrs;Baldrs
brár;brár
.;.
Þat;Þat
er;er
allra;allra
grasa;grasa
hvítast;hvítast
,;,
ok;ok
þar;þar
eftir;eftir
máttu;máttu
marka;marka
fegurð;fegurð
hans;hans
bæði;bæði
á;á
hár;hár
ok;ok
á;á
líki;líki
.;.
Hann;Hann
er;er
vitrastr;vitrastr
ásanna;ásanna
ok;ok
fegrst;fegrst
talaðr;talaðr
ok;ok
líknsamastr;líknsamastr
,;,
en;en
sú;sú
náttúra;náttúra
fylgir;fylgir
honum;honum
,;,
at;at
engi;engi
má;má
haldast;haldast
dómr;dómr
hans;hans
.;.
Hann;Hann
býr;býr
þar;þar
,;,
sem;sem
heitir;heitir
Breiðablik;Breiðablik
.;.
Þat;Það
er;er
á;á
himni;himni
.;.
Í;Í
þeim;þeim
stað;stað
má;má
ekki;ekki
vera;vera
óhreint;óhreint
,;,
svá;svo
sem;sem
hér;hér
segir;segir
:;:
