Þorsteinn;Þorsteinn
,;,
er;er
ranglátr;ranglátur
var;var
kallaðr;kallaður
,;,
bjó;bjó
á;á
Grund;Grund
í;í
Eyjafirði;Eyjafirði
.;.
Hann;Hann
var;var
Einarsson;Einarsson
,;,
Ketilssonar;Ketilssonar
,;,
Þorvaldssonar;Þorvaldssonar
króks;króks
,;,
Þórissonar;Þórissonar
af;af
Espihóli;Espihóli
,;,
Hámundarsonar;Hámundarsonar
heljarskinns;heljarskinns
.;.
Móðir;Móðir
Þorsteins;Þorsteins
var;var
Steinunn;Steinunn
Bergsdóttir;Bergsdóttir
,;,
Vigfússonar;Vigfússonar
,;,
Víga;Víga
-;-
Glúmssonar;Glúmssonar
.;.
Þessi;Þessi
váru;voru
börn;börn
Þorsteins;Þorsteins
ok;og
Steinunnar;Steinunnar
,;,
dóttur;dóttur
Bjarnar;Bjarnar
Karlsefnissonar;Karlsefnissonar
:;:
Ketill;Ketill
,;,
-;-
hann;hann
átti;átti
Álfheiði;Álfheiði
Þorleifsdóttur;Þorleifsdóttur
beiskalda;beiskalda
,;,
Þorleikssonar;Þorleikssonar
ins;hins
auðga;auðga
ór;úr
Hítardal;Hítardal
,;,
-;-
þessi;þessi
eru;eru
börn;börn
þeira;þeira
:;:
Þorleikr;Þorleikur
,;,
Árni;Árni
,;,
Herdís;Herdís
,;,
-;-
þessi;þessi
laungetin;laungetin
:;:
Jón;Jón
,;,
Þórdís;Þórdís
.;.
Börn;Börn
Þorleiks;Þorleiks
Ketilssonar;Ketilssonar
ok;og
Guðlaugar;Guðlaugar
Eyjólfsdóttur;Eyjólfsdóttur
,;,
Guðmundarsonar;Guðmundarsonar
gassimans;gassimans
,;,
Þorsteinssonar;Þorsteinssonar
,;,
Eyjólfssonar;Eyjólfssonar
ins;hins
halta;halta
:;:
Ketill;Ketill
prestr;prestur
lögsögumaðr;lögsögumaður
,;,
Steinunn;Steinunn
,;,
Ingunn;Ingunn
,;,
-;-
þessar;þessar
eru;eru
laungetnar;laungetnar
:;:
Þóra;Þóra
ok;og
Þorbjörg;Þorbjörg
.;.
Björn;Björn
var;var
sonr;sonur
Þorsteins;Þorsteins
rangláts;rangláts
,;,
Óláfr;Óláfur
og;og
Einarr;Einar
,;,
Guðrún;Guðrún
ok;og
Steinunn;Steinunn
,;,
Helga;Helga
.;.
Börn;Börn
Óláfs;Óláfs
Þorsteinssonar;Þorsteinssonar
:;:
Einarr;Einar
,;,
Guðrún;Guðrún
,;,
-;-
