Sigmundr;Sigmundur
Þorgilsson;Þorgilsson
átti;átti
Halldóru;Halldóru
,;,
dóttur;dóttur
Skeggja;Skeggja
Bjarnasonar;Bjarnasonar
.;.
Þeira;Þeirra
sonr;sonur
var;var
Jón;Jón
.;.
Hann;Hann
átti;átti
Þórnýju;Þórnýju
,;,
dóttur;dóttur
Gils;Gils
Einarssonar;Einarssonar
.;.
Þeira;Þeirra
son;son
var;var
Ormr;Ormur
,;,
er;er
átti;átti
Helgu;Helgu
,;,
dóttur;dóttur
Árna;Árna
Grímssonar;Grímssonar
.;.
Þeira;Þeirra
sonr;sonur
var;var
Sigmundr;Sigmundur
,;,
er;er
átti;átti
Arnbjörgu;Arnbjörgu
,;,
dóttur;dóttur
Odds;Odds
Gizurarsonar;Gissurarsonar
,;,
-;-
þeira;þeirra
sonr;sonur
Jón;Jón
,;,
er;er
fyrr;fyrr
átti;átti
Þóru;Þóru
,;,
dóttur;dóttur
Guðmundar;Guðmundar
gríss;gríss
,;,
-;-
þeira;þeira
börn;börn
Ormr;Ormur
Svínfellingr;Svínfellingur
ok;og
Steinunn;Steinunn
ok;og
Solveig;Solveig
.;.
Jón;Jón
átti;átti
síðar;síðar
Halldóru;Halldóru
Arnórsdóttur;Arnórsdóttur
.;.
Þeira;Þeira
sonr;sonur
var;var
.;.
Brandr;Brandur
byskup;biskup
.;.
Sonr;Sonur
Jóns;Jóns
laungetinn;laungetinn
var;var
Þórarinn;Þórarinn
,;,
er;er
átti;átti
Helgu;Helgu
,;,
dóttur;dóttur
Digr;Digur
-;-
Helga;Helga
.;.
Þeira;Þeirra
synir;synir
váru;voru
þeir;þeir
Þorvarðr;Þorvarður
ok;og
Oddr;Oddur
.;.
Sigurðr;Sigurður
munkr;munkur
var;var
enn;enn
sonr;sonur
Orms;Orms
,;,
bróðir;bróðir
Sigmundar;Sigmundar
.;.
Hann;Hann
átti;átti
Þuríði;Þuríði
Gizurardóttur;Gissurardóttur
síðar;síðar
,;,
en;en
fyrr;fyrr
Sigríði;Sigríði
Tumadóttur;Tumadóttur
.;.
Ormr;Ormur
Svínfellingr;Svínfellingr
átti;átti
Álfheiði;Álfheiði
Njálsdóttur;Njálsdóttur
,;,
-;-
þeira;þeirra
börn;börn
Sæmundr;Sæmundur
ok;og
Guðmundr;Guðmundur
,;,
Ormr;Ormur
ok;og
Þóra;Þóra
,;,
er;er
Krákr;Krákur
átti;átti
Tómasson;Tómasson
.;.
Oddný;Oddný
var;var
laungetin;laungetin
dóttir;dóttir
Orms;Orms
,;,
er;er
Finnbjörn;Finnbjörn
átti;átti
.;.
Móðir;Móðir
Skarð;Skarð
-;-
Snorra;Snorra
hét;hét
Guðrún;Guðrún
,;,
-;-
hennar;hennar
móðir;móðir
Halldóra;Halldóra
,;,
dóttir;dóttir
Jóns;Jóns
Sigmundarsonar;Sigmundarsonar
,;,
Þorgilssonar;Þorgilssonar
,;,
Þorgeirssonar;Þorgeirssonar
,;,
Þórðarsonar;Þórðarsonar
Freysgoða;Freysgoða
.;.
